var_name,   data_type, decimal_pos,var_desc
45_ACNOCOMINC,    Numeric,0,
45_TOTNW,    Numeric,0,
70_CAP_CODE,    Numeric,0,
70_CapStkPurch,    Numeric,0,
70_CAPSTKALLOC,    Numeric,0,
70_PREFSTKPERP,    Numeric,0,
70_PREFSTKO,    Numeric,0,
70_PAIDIN,    Numeric,0,
70_ALSUR,    Numeric,0,
70_NQASSubj2Retire,    Numeric,0,
70_NQASNotSubj2Retire,    Numeric,0,
70_UNRETERN,    Numeric,0,
70_ACNOCOMINC,    Numeric,0,
70_TOTNW,    Numeric,0,
75_CAP_CODE,    Numeric,0,
75_CapStkPurch,    Numeric,0,
75_CAPSTKALLOC,    Numeric,0,
75_PREFSTKPERP,    Numeric,0,
75_PREFSTKO,    Numeric,0,
75_PAIDIN,    Numeric,0,
75_ALSUR,    Numeric,0,
75_NQASSubj2Retire,    Numeric,0,
75_NQASNotSubj2Retire,    Numeric,0,
75_UNRETERN,    Numeric,0,
75_ACNOCOMINC,    Numeric,0,
75_TOTNW,    Numeric,0,
80_CAP_CODE,    Numeric,0,
80_CapStkPurch,    Numeric,0,
80_CAPSTKALLOC,    Numeric,0,
80_PREFSTKPERP,    Numeric,0,
80_PREFSTKO,    Numeric,0,
80_PAIDIN,    Numeric,0,
80_ALSUR,    Numeric,0,
80_NQASSubj2Retire,    Numeric,0,
80_NQASNotSubj2Retire,    Numeric,0,
80_UNRETERN,    Numeric,0,
80_ACNOCOMINC,    Numeric,0,
80_TOTNW,    Numeric,0,
85_CAP_CODE,    Numeric,0,
85_CapStkPurch,    Numeric,0,
85_CAPSTKALLOC,    Numeric,0,
85_PREFSTKPERP,    Numeric,0,
85_PREFSTKO,    Numeric,0,
85_PAIDIN,    Numeric,0,
85_ALSUR,    Numeric,0,
85_NQASSubj2Retire,    Numeric,0,
85_NQASNotSubj2Retire,    Numeric,0,
85_UNRETERN,    Numeric,0,
85_ACNOCOMINC,    Numeric,0,
85_TOTNW,    Numeric,0,
95_CAP_CODE,    Numeric,0,
95_CapStkPurch,    Numeric,0,
95_CAPSTKALLOC,    Numeric,0,
95_PREFSTKPERP,    Numeric,0,
95_PREFSTKO,    Numeric,0,
95_PAIDIN,    Numeric,0,
95_ALSUR,    Numeric,0,
95_NQASSubj2Retire,    Numeric,0,
95_NQASNotSubj2Retire,    Numeric,0,
95_UNRETERN,    Numeric,0,
95_ACNOCOMINC,    Numeric,0,
95_TOTNW,    Numeric,0,
105_CAP_CODE,    Numeric,0,
105_CapStkPurch,    Numeric,0,
105_CAPSTKALLOC,    Numeric,0,
105_PREFSTKPERP,    Numeric,0,
105_PREFSTKO,    Numeric,0,
105_PAIDIN,    Numeric,0,
105_ALSUR,    Numeric,0,
105_NQASSubj2Retire,    Numeric,0,
105_NQASNotSubj2Retire,    Numeric,0,
105_UNRETERN,    Numeric,0,
105_ACNOCOMINC,    Numeric,0,
105_TOTNW,    Numeric,0,
120_CAP_CODE,    Numeric,0,
120_CapStkPurch,    Numeric,0,
120_CAPSTKALLOC,    Numeric,0,
120_PREFSTKPERP,    Numeric,0,
120_PREFSTKO,    Numeric,0,
120_PAIDIN,    Numeric,0,
120_ALSUR,    Numeric,0,
120_NQASSubj2Retire,    Numeric,0,
120_NQASNotSubj2Retire,    Numeric,0,
120_UNRETERN,    Numeric,0,
120_ACNOCOMINC,    Numeric,0,
120_TOTNW,    Numeric,0,
130_CAP_CODE,    Numeric,0,
130_CapStkPurch,    Numeric,0,
130_CAPSTKALLOC,    Numeric,0,
130_PREFSTKPERP,    Numeric,0,
130_PREFSTKO,    Numeric,0,
130_PAIDIN,    Numeric,0,
130_ALSUR,    Numeric,0,
130_NQASSubj2Retire,    Numeric,0,
130_NQASNotSubj2Retire,    Numeric,0,
130_UNRETERN,    Numeric,0,
130_ACNOCOMINC,    Numeric,0,
130_TOTNW,    Numeric,0,
